observation_id,timestamp_utc,site_code,temperature_c,relative_humidity_pct,soil_moisture_pct,crop_stage,crop_type,observation_source,consent_status,synchronization_status,approximate_region,notes
db7a815a-ff7a-540d-861e-5fcdc93e55f2,2026-04-27T12:00:00Z,DEMO-002,34.8,53.9,42.1,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — heat_stress scenario
dcf1067a-a4ac-500b-af01-f4d26b4405e4,2026-04-27T18:00:00Z,DEMO-002,27.3,72.4,41.8,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — heat_stress scenario
2da2bf65-be67-5531-bab2-874db117b62a,2026-04-28T00:00:00Z,DEMO-002,22.9,90.7,40.4,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — heat_stress scenario
65be0552-1bc9-571f-b000-398d19f55c66,2026-04-28T06:00:00Z,DEMO-002,28.2,73.0,42.3,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — heat_stress scenario
b3a38788-0015-5a10-9b2c-14f3bc0bc3fa,2026-04-28T12:00:00Z,DEMO-002,33.7,55.1,39.5,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — heat_stress scenario
2f2d7ac9-18ac-512b-9464-15279bac52e7,2026-04-28T18:00:00Z,DEMO-002,27.9,74.0,39.8,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — heat_stress scenario
ccc5961f-b27b-55a6-be59-e8997abd7fa1,2026-04-29T00:00:00Z,DEMO-002,22.1,87.6,40.5,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — heat_stress scenario
f2149b1c-c13b-550a-8f87-47dd27ea711a,2026-04-29T06:00:00Z,DEMO-002,27.6,72.5,38.5,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — heat_stress scenario
d2a3f5a7-d8b3-5e25-9aed-94a78db37160,2026-04-29T12:00:00Z,DEMO-002,33.1,54.4,42.0,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — heat_stress scenario
67c27d99-b26a-5ab7-bc17-2e573ec0199c,2026-04-29T18:00:00Z,DEMO-002,27.8,72.4,40.8,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — heat_stress scenario
36dd4397-2930-5f3a-93c1-f71bce39504b,2026-04-30T00:00:00Z,DEMO-002,21.9,87.1,40.1,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — heat_stress scenario
0333703b-069c-5430-a845-c2600aa34c8a,2026-04-30T06:00:00Z,DEMO-002,28.8,69.6,38.7,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — heat_stress scenario
829b9269-7f59-5d20-a730-48b60476c369,2026-04-30T12:00:00Z,DEMO-002,33.2,52.5,40.2,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — heat_stress scenario
383aff2f-3ae9-536b-b1a8-8df430ff04ee,2026-04-30T18:00:00Z,DEMO-002,28.9,69.4,41.0,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — heat_stress scenario
189af5a6-5727-5a64-97f7-2cef7384212e,2026-04-01T00:00:00Z,DEMO-003,22.2,92.8,44.5,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
8c7a16d8-29a5-5306-81a6-8a75c7524d49,2026-04-01T06:00:00Z,DEMO-003,28.8,70.8,46.5,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
7d636e05-9a4d-5d0a-938a-dee2ce5ae9f6,2026-04-01T12:00:00Z,DEMO-003,33.9,56.4,44.5,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
8dc23a73-9cc7-5398-b780-38ab176b4499,2026-04-01T18:00:00Z,DEMO-003,28.4,72.1,44.4,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
6c1de12c-7605-52c5-bf76-77a0b6663372,2026-04-02T00:00:00Z,DEMO-003,22.7,89.9,44.1,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
e58d6817-4ec2-55e7-bea9-7bc5062e7847,2026-04-02T06:00:00Z,DEMO-003,28.2,73.6,43.8,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
990ba1ec-25d6-58be-88d4-7e1c67ae2e4e,2026-04-02T12:00:00Z,DEMO-003,34.2,53.9,44.0,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
5136c546-5f56-586a-8431-c272c557fc0e,2026-04-02T18:00:00Z,DEMO-003,27.0,71.3,45.0,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
9ddb4d28-e3e2-52d0-9bff-ea8c1a4fd6b8,2026-04-03T00:00:00Z,DEMO-003,21.1,87.8,42.7,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
f205ccda-3e16-5489-af86-e54c4d15df68,2026-04-03T06:00:00Z,DEMO-003,27.5,70.6,42.5,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
2c82cfc2-a45a-56f7-a1e4-26ac3efdcc87,2026-04-03T12:00:00Z,DEMO-003,33.9,51.2,42.9,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
613a5843-9005-59be-a3e1-9a7027ab0064,2026-04-03T18:00:00Z,DEMO-003,28.2,74.7,41.7,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
c81ab4ad-971f-5717-a87d-fe53aa71fdff,2026-04-04T00:00:00Z,DEMO-003,21.2,88.3,40.7,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
899260a2-f1cc-57ab-9d98-3f8f4f914007,2026-04-04T06:00:00Z,DEMO-003,27.2,71.4,39.5,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
c4800df9-4306-54b4-ae36-00a0626946b5,2026-04-04T12:00:00Z,DEMO-003,33.2,56.9,38.8,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
d403c29d-fc66-5fc7-b0f9-650926fc05b6,2026-04-04T18:00:00Z,DEMO-003,27.8,70.2,38.0,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
129a5f3e-0f91-5c2c-9e6d-f4442069a703,2026-04-05T00:00:00Z,DEMO-003,21.5,90.1,40.8,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
b1b32559-c8e0-5843-ad9d-f5daf5a7c9d7,2026-04-05T06:00:00Z,DEMO-003,28.8,70.0,37.5,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
5e3bee5a-137f-55e8-9797-fd23f456a65a,2026-04-05T12:00:00Z,DEMO-003,34.8,56.1,37.7,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
884e0058-551d-56d5-84b2-c0e5de173f69,2026-04-05T18:00:00Z,DEMO-003,28.6,74.4,38.6,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
8c16960e-7e13-5365-9535-6096e3fc271b,2026-04-06T00:00:00Z,DEMO-003,22.1,92.8,36.1,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
ecd9c44c-ac78-5988-8d40-e99445c41480,2026-04-06T06:00:00Z,DEMO-003,29.0,74.0,38.4,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
fee934ec-27bd-57b2-aa56-cb5b21c17bbe,2026-04-06T12:00:00Z,DEMO-003,34.0,56.7,38.9,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
0796ef44-caf5-5dbd-8ff7-92b0ce54f354,2026-04-06T18:00:00Z,DEMO-003,28.8,72.9,38.7,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
12cd287f-7688-5db1-a92b-5228bc01b0fc,2026-04-07T00:00:00Z,DEMO-003,22.9,87.5,34.6,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
7b82c019-f556-551c-9877-c8fe42e58af8,2026-04-07T06:00:00Z,DEMO-003,28.3,69.0,35.1,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
257d5cef-4ee0-5be8-93a7-a0bbd062ae34,2026-04-07T12:00:00Z,DEMO-003,34.2,56.5,33.8,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
d719ba9c-6728-58f2-831a-a549aca4538b,2026-04-07T18:00:00Z,DEMO-003,27.1,72.3,36.0,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
94394d76-88e8-52b9-b11f-297a35daccfa,2026-04-08T00:00:00Z,DEMO-003,22.1,90.2,34.9,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
009a118b-381b-58b5-823c-69c167c10b8c,2026-04-08T06:00:00Z,DEMO-003,28.0,71.1,32.6,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
70d85408-de4e-50b0-94e8-53ea1d5a0935,2026-04-08T12:00:00Z,DEMO-003,34.1,52.5,33.9,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
660b2d97-7c81-55cb-97f6-ae3d2f7cb91e,2026-04-08T18:00:00Z,DEMO-003,27.0,69.5,33.1,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
91fd68fb-0b06-54ea-971e-b748e8b9ad16,2026-04-09T00:00:00Z,DEMO-003,22.3,88.4,31.9,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
96ed4100-72ca-5f22-8852-0804d0b55c3a,2026-04-09T06:00:00Z,DEMO-003,28.1,71.0,32.8,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
474ba299-315a-56cf-b5eb-79bf9737f0bc,2026-04-09T12:00:00Z,DEMO-003,33.6,52.0,33.0,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
04b5a73b-00a5-59e9-9848-c0a5e4185912,2026-04-09T18:00:00Z,DEMO-003,27.2,73.5,31.4,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
e43cd098-61bc-5c96-98d7-7a73eb18fb22,2026-04-10T00:00:00Z,DEMO-003,21.3,92.2,33.4,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
d02f409c-63d2-565e-a097-e78bb075ce65,2026-04-10T06:00:00Z,DEMO-003,28.6,71.8,32.5,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
f9d517b0-c337-5e58-a982-9ad3e4b9bc3d,2026-04-10T12:00:00Z,DEMO-003,34.4,52.9,31.5,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
4ccd1b1f-9991-5c19-bc1c-bbc87793f0cf,2026-04-10T18:00:00Z,DEMO-003,28.0,69.0,28.9,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
81151259-f697-5c70-8afb-c925a21d6297,2026-04-11T00:00:00Z,DEMO-003,21.8,90.0,31.9,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
bdbcec63-3df7-55df-809b-a66283c94433,2026-04-11T06:00:00Z,DEMO-003,27.8,72.1,29.9,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
eed634a2-fdda-5bb4-a127-4bf08ef2e215,2026-04-11T12:00:00Z,DEMO-003,33.7,54.5,30.2,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
c7c13ad4-1ef4-5357-b6ab-8cb8d33e2798,2026-04-11T18:00:00Z,DEMO-003,28.3,71.3,27.8,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
6444daba-57cf-5acf-876d-9a577c93e64d,2026-04-12T00:00:00Z,DEMO-003,21.5,91.1,27.6,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
a056118a-21c7-5409-af8c-802cb08cf70a,2026-04-12T06:00:00Z,DEMO-003,28.4,70.8,28.3,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
c93929de-238c-55ec-a206-2c0dc7224795,2026-04-12T12:00:00Z,DEMO-003,34.1,53.1,29.5,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
5b842088-1742-5adc-831e-0cb5ea921644,2026-04-12T18:00:00Z,DEMO-003,28.5,72.5,28.1,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
aa249bdf-3b64-5b64-9c89-93c005181903,2026-04-13T00:00:00Z,DEMO-003,21.5,92.7,26.7,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
8533f258-0a50-5729-9256-4656bcb2186c,2026-04-13T06:00:00Z,DEMO-003,28.2,73.0,26.4,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
3f3f40b4-eca3-5d2e-8cc1-8a6307b1423b,2026-04-13T12:00:00Z,DEMO-003,33.2,54.7,24.5,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
99af47e5-8f67-5c95-9a7e-da67d4d8d9ed,2026-04-13T18:00:00Z,DEMO-003,27.6,70.5,25.2,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
b11b94c4-5e7b-5b80-942f-93ab51e989b0,2026-04-14T00:00:00Z,DEMO-003,21.9,87.9,24.4,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
1289a5f6-1ce5-5267-bcbe-ba61efea24c2,2026-04-14T06:00:00Z,DEMO-003,28.3,72.5,22.8,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
c0c6f19b-8f54-58b4-923e-8f2637676c0c,2026-04-14T12:00:00Z,DEMO-003,33.2,53.7,25.7,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
68648cc8-65ad-5ede-b806-d1aceedbe7c3,2026-04-14T18:00:00Z,DEMO-003,27.1,70.6,23.5,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
6e2edcc4-afe5-5566-af19-8fc8d802b556,2026-04-15T00:00:00Z,DEMO-003,22.5,92.0,24.5,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
7abed719-9c2d-567c-9214-63fe2b00de1e,2026-04-15T06:00:00Z,DEMO-003,27.5,71.5,24.2,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
ae95e6af-6c78-583e-9972-61623b7b7644,2026-04-15T12:00:00Z,DEMO-003,33.6,52.0,22.1,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
ea6d3a74-73a4-5b0c-9461-7fb2900bb54c,2026-04-15T18:00:00Z,DEMO-003,28.2,70.3,20.5,vegetative,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
5bac610c-5c93-5e53-8726-2ed4387916bf,2026-04-16T00:00:00Z,DEMO-003,22.4,91.6,22.9,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
d313b716-f0fc-5cc2-a40b-3dba7c8b9fa2,2026-04-16T06:00:00Z,DEMO-003,27.8,73.0,23.1,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
bbbd2bcc-4e20-5044-b8e2-6a7030b7b0dc,2026-04-16T12:00:00Z,DEMO-003,33.3,53.3,19.6,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
b61a7b99-e2e8-52fb-b26f-089ae5fe2a7b,2026-04-16T18:00:00Z,DEMO-003,28.2,71.4,21.4,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
894ee53e-e243-50bb-b324-8679cb87768a,2026-04-17T00:00:00Z,DEMO-003,22.2,90.3,19.6,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
a65f524c-8281-5c40-94f9-bc9c5f46d215,2026-04-17T06:00:00Z,DEMO-003,28.9,71.1,20.8,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
5af4eb14-9100-5445-b184-5e923869cc79,2026-04-17T12:00:00Z,DEMO-003,34.8,54.1,18.6,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
6973bd64-2860-54d3-bd8b-a500dec7bb24,2026-04-17T18:00:00Z,DEMO-003,27.1,70.2,19.7,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
58044c2e-4231-58ae-8436-031755944745,2026-04-18T00:00:00Z,DEMO-003,21.3,90.5,18.5,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
3317f2e5-70ea-5661-93ba-770f30708299,2026-04-18T06:00:00Z,DEMO-003,27.9,72.0,17.9,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
94624005-3891-5ccf-9a1a-68936630da6c,2026-04-18T12:00:00Z,DEMO-003,33.1,51.2,17.2,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
5a64a709-1865-57bb-b9e4-afe268c1e0d3,2026-04-18T18:00:00Z,DEMO-003,28.2,70.8,16.9,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
1693ad18-4c2d-5294-ae23-86dd54f589db,2026-04-19T00:00:00Z,DEMO-003,21.8,90.8,19.1,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
6f8ceba8-7cde-5e57-b0c2-28a0032629ee,2026-04-19T06:00:00Z,DEMO-003,28.1,74.7,18.1,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
beb88f27-e979-559a-8a79-e00f4b287d86,2026-04-19T12:00:00Z,DEMO-003,33.6,56.7,17.1,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
a00d2f64-b76b-5ae2-a208-704bf57695ef,2026-04-19T18:00:00Z,DEMO-003,28.0,71.1,17.3,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
ea78af73-2364-5485-acb5-497db2041f26,2026-04-20T00:00:00Z,DEMO-003,21.8,89.5,14.5,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
266c3174-a9cf-5129-94b4-5c1f4a035fab,2026-04-20T06:00:00Z,DEMO-003,27.9,74.5,15.7,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
f0d39232-8074-5f66-9555-29834c9b0741,2026-04-20T12:00:00Z,DEMO-003,34.7,54.4,16.0,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
21452e22-45b8-5dbe-8241-8444705aea7a,2026-04-20T18:00:00Z,DEMO-003,27.8,74.2,15.9,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
79a91107-ddfc-5d8a-940b-7a649df25201,2026-04-21T00:00:00Z,DEMO-003,21.1,88.0,12.9,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
02f7dbbc-3b96-5f35-9e1a-823163fc3009,2026-04-21T06:00:00Z,DEMO-003,28.2,73.9,13.5,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
349b3d58-b7cc-53ef-a21d-3a93523ac7e2,2026-04-21T12:00:00Z,DEMO-003,33.9,51.2,12.0,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
2fbff015-d738-5d66-ba1c-732c1992dbe1,2026-04-21T18:00:00Z,DEMO-003,27.2,70.3,11.2,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
723c511a-aba2-58da-a38b-20fde68eb494,2026-04-22T00:00:00Z,DEMO-003,21.2,90.8,12.8,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
eee9fc73-597f-51e2-8f2c-69ac2ca68495,2026-04-22T06:00:00Z,DEMO-003,29.0,71.5,12.5,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
47c96d67-8359-5caa-b101-54cc24355f3c,2026-04-22T12:00:00Z,DEMO-003,33.6,51.6,13.3,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
d8822b7a-2fb1-5f8d-a578-20875963fc43,2026-04-22T18:00:00Z,DEMO-003,27.1,69.9,11.0,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
75c59d05-787f-5f0b-ae57-d898c07088f3,2026-04-23T00:00:00Z,DEMO-003,22.3,87.6,10.0,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
6b4695ee-b82d-5811-aaeb-ec21ad9c2721,2026-04-23T06:00:00Z,DEMO-003,28.6,72.3,13.0,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
457e9dc3-619f-599e-8a4d-02a3d93c5e69,2026-04-23T12:00:00Z,DEMO-003,34.0,51.7,11.9,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
bd6cfde2-4ab7-5252-bd58-7ec7504743d6,2026-04-23T18:00:00Z,DEMO-003,27.7,71.8,10.0,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
ca9f7370-a253-5678-be66-fd33cbcab918,2026-04-24T00:00:00Z,DEMO-003,22.7,93.0,9.8,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
49ffb8f2-3fd9-5cea-b924-e86a04ab4a9c,2026-04-24T06:00:00Z,DEMO-003,28.6,74.7,11.0,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
c4e2e8a0-1d14-59c0-bfc9-1e7e8624a008,2026-04-24T12:00:00Z,DEMO-003,33.2,53.5,12.0,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
e83c555f-4825-554f-89cb-451325d5179b,2026-04-24T18:00:00Z,DEMO-003,29.0,69.4,11.0,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
